Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-29,CHU,11.0,0.12,0.03,32,0.1,0.14,27
2018-05-29,LNK,70.0,0.42,0.16,24,0.46,0.68,26
2018-05-29,PEC,6.5,0.06,0.03,53,0.1,0.13,44
2018-05-29,CNC,13.0,0.12,0.03,39,0.15,0.25,39
2018-05-29,HNP,5.75,0.27,0.23,71,0.03,0.01,57
2018-05-29,ACC,48.0,0.22,0.04,46,0.8,1.7,49
2018-05-29,XCC,8.0,0.075,0.037,27,0.029,0.06,29
2018-05-29,CHT,72.5,0.04,0.07,34,1.03,1.67,35
2018-05-29,LEN,4.2,0.03,0.02,50,0.0,0.08,50
2018-05-29,CTB,5.75,0.0,0.01,95,0.43,0.4,96
2018-05-29,HGN,72.5,1.25,1.05,33,0.25,0.2,34
2018-05-29,CSE,20.0,0.23,0.24,36,0.12,0.11,41
2018-05-29,CRL,29.0,0.11,0.08,34,0.46,0.45,39
2018-05-29,CKP,65.0,0.0,0.81,21,0.11,0.07,22
2018-05-29,YZC,11.0,0.49,0.12,33,0.24,0.5,0
2018-05-29,CRC,9.0,0.02,0.02,30,0.1,0.12,30
2018-05-29,BYD,52.5,0.21,0.04,44,1.25,1.84,55
2018-05-29,XAB,4.2,0.0,0.001,35,0.127,0.145,50
2018-05-29,AIA,72.5,0.33,0.12,34,1.03,1.37,35
2018-05-29,NCL,36.0,0.09,0.08,42,0.75,0.8,46
2018-05-29,PIN,3.7,0.02,0.02,31,0.0,0.04,45
2018-05-29,CDA,2.9,0.0,0.01,57,0.0,0.08,57
2018-05-29,XIC,6.75,0.002,0.001,30,0.16,0.217,46
2018-05-29,CCC,8.5,0.06,0.05,28,0.05,0.06,33
2018-05-29,CGN,2.2,0.0,0.05,53,0.0,0.01,54
2018-05-29,CCE,3.4,0.0,0.04,40,0.0,0.03,55
2018-05-29,SUN,32.0,0.06,0.07,49,0.42,0.83,38
2018-05-29,CCS,4.6,0.04,0.04,29,0.0,0.03,40
2018-05-29,SAN,48.0,0.58,0.35,37,0.2,0.38,35
2018-05-29,COG,16.0,0.0,0.02,48,0.3,0.52,48
2018-05-29,AAC,117.5,0.75,2.48,41,1.07,0.34,44
2018-05-29,GAC,13.5,0.0,0.06,49,0.0,0.27,53
2018-05-29,MGM,23.0,0.1,0.03,35,0.52,0.5,41
2018-05-29,PAI,77.5,0.5,0.42,28,0.33,0.55,30
2018-05-29,MEN,27.0,0.42,0.19,37,0.17,0.26,41
2018-05-29,PIC,14.0,0.12,0.08,39,0.17,0.17,43
2018-05-29,GWM,7.75,0.04,0.04,24,0.08,0.05,31
2018-05-29,SNO,160.0,4.0,1.48,47,1.8,1.78,50
2018-05-29,BOC,40.0,0.21,0.12,26,0.35,0.38,28
2018-05-29,ALC,4.2,0.01,0.01,42,0.0,0.09,42
2018-05-29,CPI,34.0,0.4,0.24,30,0.38,0.21,32
2018-05-29,CLI,22.0,0.2,0.1,21,0.12,0.11,24
2018-05-29,RFP,19.0,0.09,0.05,34,0.0,0.28,31
2018-05-29,TRF,31.0,0.12,0.1,22,0.1,0.21,24
2018-05-29,CSA,15.0,0.02,0.01,30,0.24,0.34,37
2018-05-29,A50,14.5,0.05,0.02,26,0.14,0.21,31
2018-05-29,HCF,122.5,0.25,0.27,26,0.83,1.42,29
2018-05-29,STC,80.0,0.0,0.02,32,1.5,2.36,29
2018-05-29,ZJM,3.3,0.0,0.02,28,0.0,0.03,43
2018-05-29,AMC,48.0,0.03,0.04,26,0.69,0.8,28
2018-05-29,NBM,9.0,0.16,0.14,37,0.02,0.04,44
2018-05-29,BCM,6.25,0.0,0.03,30,0.03,0.05,30
2018-05-29,EVG,24.0,0.0,0.11,42,0.12,0.38,47
2018-05-29,PLE,0.95,0.0,0.01,195,0.09,0.09,195
2018-05-29,KSO,23.0,0.75,0.65,49,0.17,0.04,45
2018-05-29,CMB,33.0,0.12,0.06,35,0.4,0.59,30
2018-05-29,XBC,4.2,0.003,0.004,28,0.06,0.074,28
2018-05-29,CTS,19.5,0.23,0.09,36,0.1,0.24,39
2018-05-29,HAI,10.0,0.03,0.01,35,0.13,0.24,43
