Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-16,CSE,21.0,0.25,0.43,33,0.88,0.65,31
2018-05-16,CRL,30.0,0.69,0.94,28,0.68,0.46,28
2018-05-16,CKP,67.5,0.79,1.03,16,0.73,0.65,15
2018-05-16,YZC,11.5,0.27,0.34,49,0.99,0.87,43
2018-05-16,CRC,9.25,0.0,0.07,17,0.0,0.22,19
2018-05-16,BYD,55.0,0.82,0.84,31,2.08,2.07,32
2018-05-16,XAB,4.5,0.037,0.056,22,0.2,0.188,21
2018-05-16,AIA,72.5,1.0,1.32,25,1.58,1.66,24
2018-05-16,NCL,38.0,0.84,0.73,34,1.15,1.3,32
2018-05-16,PIN,3.8,0.05,0.06,26,0.11,0.1,26
2018-05-16,CDA,2.8,0.0,0.08,22,0.0,0.02,18
2018-05-16,XIC,6.75,0.17,0.178,18,0.056,0.052,19
2018-05-16,CCC,8.75,0.11,0.09,21,0.17,0.2,18
2018-05-16,CGN,2.2,0.0,0.04,19,0.0,0.03,20
2018-05-16,CCE,3.6,0.0,0.07,26,0.0,0.09,30
2018-05-16,SUN,35.0,0.76,0.58,32,1.42,1.29,33
2018-05-16,CCS,4.2,0.0,0.2,34,0.0,0.06,35
2018-05-16,SAN,47.0,0.75,0.59,26,1.21,1.38,24
2018-05-16,COG,16.5,0.4,0.41,31,0.5,0.49,33
2018-05-16,AAC,110.0,4.0,5.17,40,3.8,2.32,40
2018-05-16,GAC,14.5,0.0,0.5,39,0.0,0.41,40
2018-05-16,MGM,23.0,0.0,0.25,26,0.6,0.81,27
2018-05-16,PAI,80.0,0.9,0.81,20,2.0,1.9,21
2018-05-16,MEN,27.0,0.83,0.76,29,0.0,0.51,29
2018-05-16,PIC,14.5,0.24,0.24,29,0.0,0.47,31
2018-05-16,GWM,8.0,0.0,0.13,25,0.18,0.21,24
2018-05-16,SNO,150.0,6.8,6.35,43,3.81,3.92,42
2018-05-16,BOC,41.0,0.28,0.31,16,0.0,0.81,15
2018-05-16,ALC,4.3,0.0,0.13,30,0.0,0.09,33
2018-05-16,CPI,36.0,0.87,0.94,26,0.58,0.54,25
2018-05-16,CLI,23.0,0.17,0.21,20,0.8,0.59,20
2018-05-16,RFP,19.5,0.33,0.43,26,0.0,0.37,25
2018-05-16,TRF,31.0,0.0,0.63,17,0.23,0.29,18
2018-05-16,CSA,15.5,0.13,0.12,20,0.0,0.43,20
2018-05-16,A50,15.0,0.0,0.17,20,0.29,0.32,20
2018-05-16,HCF,125.0,1.71,2.07,18,2.17,1.61,18
2018-05-16,STC,80.0,0.0,1.56,15,0.0,0.56,15
2018-05-16,ZJM,3.6,0.03,0.08,33,0.0,0.12,37
2018-05-16,AMC,49.0,0.0,0.67,17,0.71,0.74,18
2018-05-16,NBM,9.25,0.38,0.39,43,0.26,0.27,45
2018-05-16,BCM,6.25,0.0,0.18,20,0.0,0.05,20
2018-05-16,EVG,25.0,0.7,0.56,32,0.0,0.74,34
2018-05-16,PLE,0.95,0.0,0.05,67,0.0,0.04,54
2018-05-16,KSO,24.0,0.74,0.67,38,0.94,0.78,37
2018-05-16,CMB,35.0,0.54,0.64,30,1.02,0.98,28
2018-05-16,XBC,4.2,0.085,0.084,16,0.042,0.035,17
2018-05-16,CTS,19.5,0.6,0.73,33,0.35,0.33,32
2018-05-16,HAI,11.0,0.1,0.14,27,0.49,0.37,29
