Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-08,CSA,15.0,0.2,0.16,18,0.21,0.39,18
2018-06-08,A50,15.0,0.09,0.06,18,0.56,0.67,18
2018-06-08,HCF,127.5,0.9,0.61,18,3.84,5.31,18
2018-06-08,STC,80.0,0.65,0.48,18,2.44,2.92,18
2018-06-08,ZJM,3.5,0.0,0.12,34,0.12,0.12,38
2018-06-08,AMC,48.0,0.52,0.4,17,1.01,1.42,19
2018-06-08,NBM,9.75,0.32,0.34,41,0.43,0.44,43
2018-06-08,BCM,6.5,0.07,0.05,21,0.18,0.52,0
2018-06-08,EVG,24.0,0.0,0.68,38,1.02,1.12,41
2018-06-08,PLE,0.85,0.04,0.04,80,0.0,0.09,80
2018-06-08,KSO,26.0,0.62,0.48,27,0.77,0.91,29
2018-06-08,CMB,33.0,0.67,0.48,21,0.69,0.95,23
2018-06-08,XBC,4.2,0.073,0.054,15,0.053,0.067,14
2018-06-08,CTS,19.5,0.51,0.25,23,0.0,0.84,20
2018-06-08,HAI,10.0,0.16,0.14,25,0.36,0.38,27
