Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-11,HNP,5.25,0.0,0.14,23,0.09,0.09,23
2018-05-11,ACC,49.0,1.58,1.07,36,1.93,2.17,34
2018-05-11,XCC,8.0,0.24,0.251,16,0.08,0.056,18
2018-05-11,CHT,72.5,1.86,1.78,17,1.0,1.26,17
2018-05-11,LEN,3.8,0.0,0.12,32,0.11,0.11,33
2018-05-11,CTB,5.75,0.17,0.12,27,0.0,0.37,22
2018-05-11,HGN,70.0,1.1,0.85,23,2.71,2.86,24
2018-05-11,CSE,20.0,0.97,0.8,29,0.33,0.31,27
2018-05-11,CRL,29.0,0.85,0.74,26,0.67,0.71,28
2018-05-11,CKP,67.5,0.91,0.98,15,1.51,1.35,17
2018-05-11,YZC,11.0,0.46,0.46,48,0.83,0.8,45
2018-05-11,CRC,9.25,0.0,0.07,17,0.0,0.27,18
2018-05-11,BYD,52.5,2.16,2.46,33,1.51,1.09,35
2018-05-11,XAB,4.4,0.0,0.078,21,0.169,0.186,18
2018-05-11,AIA,70.0,2.7,3.16,22,1.0,0.81,25
2018-05-11,NCL,38.0,1.03,1.11,31,1.16,1.08,32
2018-05-11,PIN,3.7,0.0,0.12,28,0.09,0.09,32
2018-05-11,CDA,2.8,0.0,0.07,20,0.0,0.03,17
2018-05-11,XIC,6.75,0.0,0.171,17,0.068,0.064,17
2018-05-11,CCC,8.75,0.15,0.13,22,0.0,0.23,21
2018-05-11,CGN,2.1,0.0,0.07,15,0.0,0.02,22
2018-05-11,CCE,3.5,0.0,0.1,27,0.0,0.07,25
2018-05-11,SUN,34.0,1.7,1.67,36,0.95,0.78,37
2018-05-11,CCS,4.0,0.0,0.06,27,0.0,0.14,24
2018-05-11,SAN,46.0,1.73,1.9,25,0.76,0.54,25
2018-05-11,COG,16.5,0.37,0.34,31,0.7,0.73,33
2018-05-11,AAC,120.0,5.59,5.45,41,4.3,3.83,42
2018-05-11,GAC,14.0,0.0,0.62,38,0.47,0.41,40
2018-05-11,MGM,23.0,0.47,0.52,26,0.68,0.64,28
2018-05-11,PAI,77.5,2.06,1.7,20,1.28,1.22,20
2018-05-11,MEN,27.0,1.3,1.07,30,0.53,0.55,32
2018-05-11,PIC,14.5,0.39,0.4,29,0.44,0.39,30
2018-05-11,GWM,8.0,0.19,0.14,22,0.26,0.26,24
2018-05-11,SNO,142.5,0.0,5.33,41,6.23,5.77,44
2018-05-11,BOC,41.0,0.67,0.5,17,0.6,0.79,16
2018-05-11,ALC,4.4,0.0,0.16,36,0.0,0.14,37
2018-05-11,CPI,36.0,0.9,1.19,26,0.74,0.6,25
2018-05-11,CLI,23.0,0.32,0.29,23,0.85,0.71,22
2018-05-11,RFP,19.0,0.0,0.36,22,0.43,0.4,21
2018-05-11,TRF,31.0,0.72,0.65,16,0.34,0.3,15
2018-05-11,CSA,15.0,0.44,0.4,18,0.16,0.17,20
2018-05-11,A50,15.0,0.23,0.21,19,0.31,0.34,19
2018-05-11,HCF,122.5,0.0,3.03,16,1.0,1.03,16
2018-05-11,STC,80.0,0.0,1.9,16,0.8,0.72,16
2018-05-11,ZJM,3.5,0.14,0.11,30,0.09,0.1,34
2018-05-11,AMC,49.0,0.75,0.8,17,0.92,0.82,18
2018-05-11,NBM,8.75,0.42,0.36,37,0.26,0.27,40
2018-05-11,BCM,6.25,0.13,0.13,17,0.09,0.08,18
2018-05-11,EVG,25.0,0.0,0.73,31,0.73,0.76,33
2018-05-11,PLE,0.95,0.0,0.03,34,0.0,0.04,46
2018-05-11,KSO,25.0,1.05,0.95,35,0.6,0.68,33
2018-05-11,CMB,34.0,1.07,1.43,26,0.56,0.43,26
2018-05-11,XBC,4.2,0.073,0.079,16,0.068,0.05,16
2018-05-11,CTS,19.0,0.49,0.47,27,0.41,0.46,26
2018-05-11,HAI,10.5,0.32,0.27,23,0.19,0.19,23
