Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-25,CCC,8.25,0.03,0.01,25,0.51,0.52,47
2018-06-25,CGN,2.1,0.0,0.03,62,0.07,0.07,63
2018-06-25,CCE,3.4,0.0,0.02,33,0.0,0.11,35
2018-06-25,SUN,31.0,0.0,0.15,68,1.46,1.98,57
2018-06-25,CCS,3.8,0.0,0.03,31,0.0,0.06,31
2018-06-25,SAN,44.0,0.28,0.09,36,0.96,1.79,42
2018-06-25,COG,15.5,0.12,0.09,62,0.61,0.84,60
2018-06-25,AAC,115.0,1.94,1.2,43,1.4,2.67,45
2018-06-25,FIH,1.7,0.0,0.01,258,0.0,0.5,0
2018-06-25,GAC,8.25,0.11,0.06,49,0.0,0.29,50
2018-06-25,MGM,21.0,0.0,0.05,37,0.78,0.82,42
2018-06-25,PAI,75.0,0.95,0.46,25,0.52,1.0,26
2018-06-25,MEN,28.0,0.36,0.29,43,0.56,0.61,41
2018-06-25,PIC,13.5,0.04,0.04,31,0.5,0.65,34
2018-06-25,GWM,6.75,0.03,0.03,38,0.25,0.22,44
2018-06-25,SNO,145.0,2.5,1.08,64,4.01,7.37,64
2018-06-25,BOC,38.0,0.8,0.56,25,0.13,0.19,24
2018-06-25,ALC,3.6,0.15,0.02,51,0.0,0.15,51
2018-06-25,CPI,32.0,0.3,0.21,38,0.45,0.79,37
2018-06-25,CLI,21.0,0.1,0.07,30,0.28,0.53,32
2018-06-25,RFP,17.0,0.0,0.09,49,0.0,0.7,52
2018-06-25,TRF,30.0,0.0,0.07,22,0.3,0.56,21
2018-06-25,CSA,14.5,0.07,0.03,36,0.28,0.58,40
2018-06-25,A50,14.0,0.12,0.05,35,0.22,0.44,39
2018-06-25,HCF,115.0,0.72,0.52,25,0.0,2.1,27
2018-06-25,STC,72.5,0.0,1.16,27,0.34,0.43,28
2018-06-25,ZJM,3.2,0.0,0.01,46,0.0,0.15,47
2018-06-25,AMC,44.0,0.63,0.31,36,0.42,0.95,36
2018-06-25,NBM,8.75,0.16,0.02,38,0.18,0.36,44
2018-06-25,BCM,6.25,0.0,0.02,29,0.15,0.16,35
2018-06-25,EVG,22.0,0.36,0.08,67,0.87,1.57,65
2018-06-25,PLE,0.75,0.0,0.03,90,0.0,0.02,90
2018-06-25,KSO,24.0,0.42,0.55,47,0.32,0.28,45
2018-06-25,CMB,30.0,0.38,0.19,34,0.5,0.67,37
2018-06-25,XBC,3.9,0.035,0.028,29,0.05,0.057,28
2018-06-25,CTS,16.5,0.25,0.09,47,0.24,0.61,43
2018-06-25,HAI,8.25,0.16,0.08,44,0.0,0.21,48
