Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-13,CTC,3.7,0.0,0.04,19,0.07,0.09,23
2018-06-13,CHU,10.5,0.0,0.11,28,0.0,0.42,27
2018-06-13,LNK,72.5,0.69,0.15,14,1.93,2.71,6
2018-06-13,PEC,6.5,0.1,0.07,30,0.24,0.31,33
2018-06-13,CNC,13.5,0.33,0.27,29,0.31,0.41,32
2018-06-13,HNP,5.75,0.15,0.15,34,0.0,0.15,30
2018-06-13,ACC,50.0,1.4,0.89,33,1.42,1.9,32
2018-06-13,XCC,8.0,0.128,0.088,16,0.1,0.12,15
2018-06-13,CHT,72.5,0.45,0.37,16,1.54,1.96,16
2018-06-13,LEN,4.2,0.1,0.1,25,0.0,0.08,26
2018-06-13,CTB,5.25,0.12,0.12,24,0.09,0.09,24
2018-06-13,HGN,80.0,1.09,0.75,26,2.5,3.3,28
2018-06-13,CSE,21.0,0.6,0.49,28,1.03,1.15,24
2018-06-13,CRL,32.0,0.23,0.11,27,0.0,1.99,22
2018-06-13,CKP,67.5,0.37,0.29,14,1.22,1.61,15
2018-06-13,YZC,12.0,0.5,0.46,41,0.42,0.36,42
2018-06-13,CRC,9.0,0.1,0.09,21,0.0,0.24,20
2018-06-13,BYD,52.5,1.3,1.12,26,1.19,1.21,28
2018-06-13,XAB,4.1,0.05,0.038,16,0.06,0.08,17
2018-06-13,AIA,72.5,1.08,0.68,21,1.61,1.98,20
2018-06-13,NCL,38.0,0.64,0.66,30,1.23,1.25,30
2018-06-13,PIN,4.1,0.07,0.08,33,0.0,0.15,34
2018-06-13,CDA,2.9,0.0,0.02,22,0.09,0.11,23
2018-06-13,XIC,6.5,0.08,0.053,14,0.08,0.105,13
2018-06-13,CCC,8.5,0.0,0.06,21,0.0,0.38,12
2018-06-13,CGN,2.1,0.0,0.06,20,0.0,0.02,21
2018-06-13,CCE,3.5,0.0,0.08,20,0.08,0.08,23
2018-06-13,SUN,33.0,0.93,0.9,34,0.89,1.0,36
2018-06-13,CCS,4.2,0.0,0.07,24,0.0,0.09,22
2018-06-13,SAN,46.0,0.56,0.44,22,1.41,1.4,22
2018-06-13,COG,17.0,0.0,0.32,41,0.0,0.89,41
2018-06-13,AAC,127.5,2.16,1.48,36,5.9,7.5,38
2018-06-13,FIH,1.7,0.0,0.01,78,0.0,0.33,0
2018-06-13,GAC,9.25,0.0,0.17,35,0.0,0.39,37
2018-06-13,MGM,21.0,0.59,0.55,27,0.43,0.42,29
2018-06-13,PAI,80.0,0.67,0.51,16,2.16,2.0,18
2018-06-13,MEN,30.0,0.69,0.47,31,0.87,1.11,29
2018-06-13,PIC,14.0,0.27,0.25,22,0.48,0.5,23
2018-06-13,GWM,7.5,0.0,0.13,25,0.18,0.19,27
2018-06-13,SNO,172.5,4.37,3.33,36,5.7,6.95,34
2018-06-13,BOC,40.0,0.45,0.41,14,0.5,0.56,15
2018-06-13,ALC,4.1,0.0,0.09,31,0.0,0.11,28
2018-06-13,CPI,35.0,0.63,0.82,27,1.09,0.79,29
2018-06-13,CLI,23.0,0.13,0.16,21,0.82,0.78,20
2018-06-13,RFP,19.0,0.0,0.25,25,0.0,0.58,25
2018-06-13,TRF,32.0,0.12,0.12,15,0.75,0.89,14
2018-06-13,CSA,15.0,0.22,0.21,18,0.0,0.24,18
2018-06-13,A50,14.5,0.33,0.27,18,0.16,0.18,18
2018-06-13,HCF,125.0,0.76,0.58,17,0.0,3.92,18
2018-06-13,STC,77.5,0.0,0.79,15,0.83,1.15,15
2018-06-13,ZJM,3.6,0.0,0.08,38,0.13,0.14,35
2018-06-13,AMC,48.0,0.43,0.35,16,0.0,1.12,18
2018-06-13,NBM,9.75,0.23,0.19,41,0.0,0.5,41
2018-06-13,BCM,6.5,0.04,0.04,21,0.0,0.51,0
2018-06-13,EVG,24.0,0.57,0.56,38,0.0,0.9,35
2018-06-13,PLE,0.8,0.03,0.04,61,0.0,0.04,62
2018-06-13,KSO,26.0,0.4,0.38,27,0.8,0.78,25
2018-06-13,CMB,33.0,0.23,0.18,19,1.01,1.08,18
2018-06-13,XBC,4.2,0.031,0.025,15,0.074,0.09,14
2018-06-13,CTS,19.5,0.27,0.11,21,0.0,0.94,17
2018-06-13,HAI,9.75,0.12,0.1,24,0.38,0.34,26
