Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-07-13,CRC,7.75,0.14,0.14,24,0.0,0.18,23
2018-07-13,BYD,48.0,1.14,1.16,26,1.0,1.05,26
2018-07-13,XAB,3.7,0.067,0.061,23,0.0,0.093,24
2018-07-13,AIA,67.5,2.13,1.64,22,0.86,1.07,23
2018-07-13,NCL,32.0,0.0,1.09,33,0.84,0.72,31
2018-07-13,PIN,3.5,0.0,0.09,34,0.0,0.1,28
2018-07-13,CDA,2.1,0.0,0.07,25,0.0,0.04,31
2018-07-13,XIC,5.75,0.069,0.059,23,0.156,0.191,22
2018-07-13,CCC,7.25,0.0,0.15,23,0.0,0.14,22
2018-07-13,MIU,19.5,1.07,2.2,50,1.0,0.31,56
2018-07-13,CGN,2.0,0.0,0.05,22,0.02,0.04,28
2018-07-13,CCE,3.0,0.0,0.1,27,0.0,0.06,32
2018-07-13,SUN,27.0,1.7,1.33,47,0.77,0.92,47
2018-07-13,CCS,3.3,0.0,0.11,32,0.0,0.08,33
2018-07-13,SAN,41.0,1.31,1.17,28,0.94,0.95,30
2018-07-13,MSA,5.62,0.0,0.1,23,0.0,0.14,26
2018-07-13,COG,13.0,0.7,0.56,48,0.0,0.53,48
2018-07-13,AAC,105.0,5.28,5.4,37,2.22,2.18,39
2018-07-13,GAC,7.0,0.25,0.35,38,0.24,0.14,37
2018-07-13,MGM,16.5,0.96,0.96,40,0.29,0.33,41
2018-07-13,PAI,70.0,2.38,1.75,20,0.56,0.74,18
2018-07-13,MEN,25.0,1.79,2.0,39,0.52,0.28,39
2018-07-13,PIC,9.0,0.19,0.2,26,0.23,0.22,28
2018-07-13,GWM,5.25,0.22,0.2,39,0.0,0.16,39
2018-07-13,SNO,152.5,7.49,4.99,39,5.3,5.08,37
2018-07-13,BOC,36.0,0.0,0.87,19,0.0,0.43,20
2018-07-13,ALC,3.3,0.09,0.05,35,0.0,0.17,35
2018-07-13,CPI,30.0,0.75,0.57,24,0.63,0.67,23
2018-07-13,CLI,20.0,0.34,0.28,19,0.41,0.38,18
2018-07-13,RFP,15.0,0.38,0.3,29,0.0,0.48,30
2018-07-13,TRF,29.0,0.69,0.55,15,0.0,0.28,15
2018-07-13,CSA,13.5,0.23,0.21,24,0.34,0.37,24
2018-07-13,A50,13.0,0.3,0.26,23,0.27,0.27,23
2018-07-13,HCF,110.0,0.0,2.26,19,1.4,1.54,19
2018-07-13,STC,70.0,0.0,0.96,15,0.0,0.81,14
2018-07-13,ZJM,2.8,0.1,0.1,41,0.0,0.1,42
2018-07-13,AMC,42.0,0.0,0.65,22,0.0,1.06,23
2018-07-13,NBM,7.5,0.36,0.41,46,0.22,0.21,45
2018-07-13,BCM,5.5,0.0,0.13,21,0.0,0.07,19
2018-07-13,EVG,22.0,0.97,0.68,49,1.15,1.19,47
2018-07-13,PLE,0.7,0.0,0.02,48,0.0,0.04,49
2018-07-13,KSO,22.0,0.98,0.73,38,0.58,0.71,38
2018-07-13,CMB,28.0,1.18,0.85,25,0.34,0.41,24
2018-07-13,XBC,3.7,0.037,0.028,17,0.0,0.095,17
2018-07-13,CTS,15.5,0.48,0.35,28,0.38,0.4,27
2018-07-13,HAI,7.75,0.0,0.25,30,0.17,0.18,32
