Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-23,NCL,37.0,0.32,0.37,34,1.18,1.15,33
2018-05-23,PIN,3.8,0.02,0.02,31,0.0,0.14,24
2018-05-23,CDA,2.9,0.0,0.01,19,0.06,0.07,20
2018-05-23,XIC,6.75,0.053,0.021,17,0.08,0.136,15
2018-05-23,CCC,8.75,0.0,0.02,22,0.23,0.29,18
2018-05-23,CGN,2.2,0.0,0.04,23,0.01,0.02,23
2018-05-23,CCE,3.6,0.0,0.02,45,0.0,0.23,45
2018-05-23,SUN,34.0,0.48,0.2,31,0.75,1.22,29
2018-05-23,CCS,4.7,0.08,0.07,39,0.0,0.14,39
2018-05-23,SAN,48.0,0.4,0.3,25,1.05,1.19,23
2018-05-23,COG,16.5,0.08,0.08,34,0.5,0.75,30
2018-05-23,AAC,117.5,2.35,1.44,39,3.2,4.01,38
2018-05-23,GAC,14.0,0.25,0.21,38,0.0,0.39,36
2018-05-23,MGM,23.0,0.06,0.04,25,1.07,1.06,29
2018-05-23,PAI,77.5,1.18,0.91,17,0.59,0.57,16
2018-05-23,MEN,27.0,0.35,0.31,26,0.0,0.5,26
2018-05-23,PIC,14.0,0.2,0.16,28,0.25,0.31,30
2018-05-23,GWM,7.75,0.0,0.11,23,0.08,0.1,25
2018-05-23,SNO,150.0,5.0,3.75,35,2.1,2.51,38
2018-05-23,BOC,41.0,0.17,0.09,18,1.08,1.09,15
2018-05-23,ALC,4.3,0.03,0.03,32,0.0,0.15,32
2018-05-23,CPI,36.0,0.15,0.09,26,1.46,1.48,25
2018-05-23,CLI,22.0,0.45,0.27,22,0.15,0.25,20
2018-05-23,RFP,19.5,0.23,0.16,29,0.0,0.55,29
2018-05-23,TRF,32.0,0.0,0.02,15,0.0,1.02,16
2018-05-23,CSA,15.0,0.22,0.08,19,0.12,0.28,19
2018-05-23,A50,15.0,0.06,0.01,17,0.0,0.58,21
2018-05-23,HCF,125.0,0.54,0.39,19,2.23,3.13,20
2018-05-23,STC,80.0,0.0,2.61,22,0.53,0.24,22
2018-05-23,ZJM,3.5,0.0,0.05,35,0.0,0.08,30
2018-05-23,AMC,49.0,0.32,0.14,19,0.82,1.25,17
2018-05-23,NBM,9.25,0.27,0.23,43,0.0,0.2,40
2018-05-23,BCM,6.25,0.0,0.09,21,0.04,0.06,21
2018-05-23,EVG,25.0,0.24,0.21,32,0.57,0.79,31
2018-05-23,PLE,1.0,0.0,0.01,52,0.0,0.06,52
2018-05-23,KSO,23.0,0.15,0.4,29,1.21,0.4,31
2018-05-23,CMB,34.0,0.56,0.34,29,0.58,0.8,27
2018-05-23,XBC,4.2,0.03,0.021,19,0.06,0.077,17
2018-05-23,CTS,20.0,0.22,0.14,33,0.7,0.71,30
2018-05-23,HAI,10.5,0.03,0.04,29,0.26,0.43,27
