Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-10,PIC,14.5,0.37,0.36,29,0.0,0.48,31
2018-05-10,GWM,8.0,0.1,0.09,23,0.4,0.35,25
2018-05-10,SNO,142.5,6.75,6.14,42,5.72,5.62,45
2018-05-10,BOC,41.0,0.57,0.62,17,0.76,0.71,16
2018-05-10,ALC,4.4,0.0,0.17,39,0.0,0.15,37
2018-05-10,CPI,37.0,1.02,0.73,28,0.99,1.31,29
2018-05-10,CLI,23.0,0.31,0.32,23,0.76,0.75,23
2018-05-10,RFP,18.5,0.6,0.77,24,0.28,0.2,24
2018-05-10,TRF,31.0,0.43,0.49,16,0.46,0.48,16
2018-05-10,CSA,15.0,0.39,0.41,19,0.22,0.18,19
2018-05-10,A50,14.5,0.0,0.52,21,0.12,0.13,20
2018-05-10,HCF,122.5,0.0,2.58,17,1.82,1.6,17
2018-05-10,STC,80.0,0.0,1.89,17,1.14,0.81,16
2018-05-10,ZJM,3.5,0.0,0.14,34,0.1,0.1,37
2018-05-10,AMC,48.0,1.28,1.32,17,0.55,0.47,18
2018-05-10,NBM,8.75,0.42,0.43,44,0.32,0.29,42
2018-05-10,BCM,6.25,0.0,0.1,19,0.13,0.12,18
2018-05-10,EVG,25.0,0.78,0.77,35,0.88,0.86,33
2018-05-10,PLE,0.95,0.0,0.04,44,0.0,0.03,34
2018-05-10,KSO,25.0,0.82,0.96,37,0.93,0.77,35
2018-05-10,CMB,34.0,1.0,1.09,28,0.91,0.73,27
2018-05-10,XBC,4.2,0.059,0.055,17,0.079,0.078,16
2018-05-10,CTS,19.0,0.43,0.45,27,0.56,0.55,29
2018-05-10,HAI,10.5,0.24,0.26,25,0.27,0.24,25
