Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-04,STC,80.0,1.21,1.04,17,0.0,1.9,16
2018-05-04,ZJM,3.5,0.0,0.1,33,0.14,0.15,33
2018-05-04,AMC,48.0,0.73,0.59,18,0.0,1.47,19
2018-05-04,NBM,8.75,0.52,0.53,48,0.43,0.38,47
2018-05-04,BCM,6.25,0.12,0.12,24,0.19,0.2,23
2018-05-04,EVG,25.0,0.0,1.25,44,0.0,1.11,43
2018-05-04,PLE,1.0,0.0,0.02,38,0.0,0.07,39
2018-05-04,KSO,25.0,0.9,0.66,39,1.07,1.55,38
2018-05-04,CMB,33.0,0.95,0.81,28,0.87,1.19,28
2018-05-04,XBC,4.2,0.073,0.056,19,0.116,0.125,19
2018-05-04,CTS,19.0,0.59,0.39,27,0.0,0.79,29
2018-05-04,HAI,10.5,0.28,0.25,27,0.32,0.38,28
