Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-08,CKP,65.0,0.0,2.1,16,0.84,0.73,16
2018-05-08,YZC,10.5,0.51,0.58,54,0.82,0.78,49
2018-05-08,CRC,9.0,0.0,0.26,21,0.0,0.13,20
2018-05-08,BYD,50.0,0.0,3.57,40,1.32,1.05,41
2018-05-08,XAB,4.3,0.0,0.109,25,0.0,0.185,22
2018-05-08,AIA,67.5,2.25,2.57,23,1.4,1.17,25
2018-05-08,NCL,36.0,2.73,2.77,36,0.41,0.48,36
2018-05-08,PIN,3.6,0.22,0.17,31,0.07,0.07,31
2018-05-08,CDA,2.8,0.0,0.06,21,0.0,0.05,18
2018-05-08,XIC,6.75,0.14,0.147,19,0.129,0.121,20
2018-05-08,CCC,8.75,0.25,0.25,27,0.22,0.22,27
2018-05-08,CGN,2.1,0.06,0.07,22,0.0,0.03,23
2018-05-08,CCE,3.4,0.0,0.13,28,0.0,0.07,29
2018-05-08,SUN,34.0,2.05,1.89,47,1.2,1.28,46
2018-05-08,CCS,3.9,0.0,0.17,30,0.0,0.09,33
2018-05-08,SAN,46.0,1.48,1.33,25,1.06,1.07,27
2018-05-08,COG,16.0,0.58,0.53,37,0.68,0.72,37
2018-05-08,AAC,112.5,9.5,8.35,47,3.0,3.16,47
2018-05-08,GAC,13.5,0.0,0.78,44,0.0,0.42,42
2018-05-08,MGM,23.0,0.0,0.85,32,0.7,0.61,31
2018-05-08,PAI,75.0,2.08,2.76,24,1.31,1.0,22
2018-05-08,MEN,26.0,1.71,1.67,41,0.69,0.58,38
2018-05-08,PIC,14.0,0.78,0.72,33,0.24,0.27,33
2018-05-08,GWM,8.0,0.23,0.22,28,0.24,0.27,27
2018-05-08,SNO,135.0,8.59,10.16,48,5.3,3.99,49
2018-05-08,BOC,40.0,1.03,1.13,18,0.52,0.45,18
2018-05-08,ALC,4.3,0.0,0.22,41,0.14,0.13,39
2018-05-08,CPI,35.0,1.81,2.09,32,0.78,0.47,30
2018-05-08,CLI,22.0,0.69,0.79,24,0.35,0.31,23
2018-05-08,RFP,18.5,0.52,0.44,27,0.0,0.56,27
2018-05-08,TRF,30.0,0.78,0.87,15,0.33,0.22,16
2018-05-08,CSA,15.0,0.35,0.39,21,0.38,0.24,20
2018-05-08,A50,14.5,0.42,0.49,21,0.2,0.17,20
2018-05-08,HCF,120.0,0.0,3.9,20,1.25,1.34,20
2018-05-08,STC,80.0,0.0,1.15,16,1.19,1.4,15
2018-05-08,ZJM,3.5,0.0,0.13,31,0.0,0.1,34
2018-05-08,AMC,48.0,1.02,1.27,18,0.79,0.59,19
2018-05-08,NBM,8.75,0.0,0.46,47,0.31,0.35,46
2018-05-08,BCM,6.25,0.15,0.12,20,0.14,0.13,19
2018-05-08,EVG,25.0,1.03,0.92,39,0.91,1.04,40
2018-05-08,PLE,0.95,0.0,0.04,48,0.0,0.04,37
2018-05-08,KSO,24.0,1.2,1.32,37,0.66,0.64,39
2018-05-08,CMB,33.0,1.19,1.34,30,0.6,0.71,30
2018-05-08,XBC,4.1,0.134,0.11,20,0.045,0.052,18
2018-05-08,CTS,18.5,0.89,0.87,28,0.0,0.27,27
2018-05-08,HAI,10.5,0.0,0.31,28,0.26,0.26,26
