Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-07-20,LNK,72.5,2.38,2.8,15,0.16,0.07,15
2018-07-20,PEC,5.5,0.16,0.18,24,0.09,0.04,25
2018-07-20,CNC,12.5,0.15,0.16,27,0.39,0.33,29
2018-07-20,HNP,5.75,0.34,0.32,39,0.09,0.05,37
2018-07-20,ACC,43.0,1.02,1.48,36,1.3,0.74,37
2018-07-20,XCC,6.75,0.061,0.175,24,0.138,0.055,22
2018-07-20,CHT,67.5,1.18,1.36,16,0.42,0.32,16
2018-07-20,LEN,4.0,0.0,0.12,20,0.0,0.03,25
2018-07-20,CTB,4.7,0.0,0.12,22,0.0,0.04,23
2018-07-20,HGN,70.0,1.6,1.74,30,1.32,1.03,28
2018-07-20,CSE,17.0,0.17,0.25,33,0.64,0.5,31
2018-07-20,CSP,22.0,0.0,0.73,38,0.0,0.45,40
2018-07-20,SNP,33.0,0.0,0.62,30,0.0,0.66,28
2018-07-20,CRL,27.0,0.31,0.46,34,1.3,0.78,33
2018-07-20,CKP,60.0,0.51,0.55,17,1.04,0.91,18
2018-07-20,YZC,9.0,0.14,0.37,43,0.52,0.17,42
2018-07-20,CRC,7.75,0.0,0.12,24,0.0,0.13,24
2018-07-20,BYD,44.0,0.81,0.84,28,1.05,0.86,29
2018-07-20,XAB,3.5,0.073,0.143,27,0.053,0.017,25
2018-07-20,AIA,67.5,0.95,1.06,20,1.05,0.81,21
2018-07-20,NCL,34.0,0.66,2.07,35,0.9,0.24,37
2018-07-20,PIN,3.4,0.0,0.09,34,0.0,0.06,31
2018-07-20,CDA,2.1,0.0,0.05,31,0.0,0.03,25
2018-07-20,XIC,5.5,0.03,0.113,21,0.185,0.048,20
2018-07-20,XPB,4.9,0.0,0.157,27,0.049,0.047,28
2018-07-20,CCC,7.25,0.04,0.08,25,0.31,0.16,21
2018-07-20,MIU,20.0,0.68,0.64,52,0.73,0.74,51
2018-07-20,CGN,2.0,0.04,0.04,15,0.0,0.02,24
2018-07-20,CCE,3.1,0.0,0.07,28,0.0,0.05,29
2018-07-20,SUN,24.0,0.65,1.08,61,1.57,0.89,62
2018-07-20,CCS,3.3,0.0,0.05,35,0.0,0.11,35
2018-07-20,SAN,40.0,0.87,1.05,29,0.86,0.63,31
2018-07-20,MSA,5.62,0.13,0.14,29,0.0,0.08,27
2018-07-20,COG,12.5,0.21,0.55,55,0.7,0.41,58
2018-07-20,AAC,102.5,1.35,1.58,39,4.82,4.06,39
2018-07-20,VNK,25.0,0.0,0.39,34,0.0,1.18,32
2018-07-20,GAC,7.25,0.0,0.15,36,0.0,0.19,34
2018-07-20,MGM,16.5,0.36,0.43,31,0.0,0.29,33
2018-07-20,PAI,70.0,0.96,2.02,22,0.88,0.37,20
2018-07-20,MEN,25.0,0.0,0.78,36,0.66,0.51,39
2018-07-20,PIC,8.75,0.18,0.14,30,0.0,0.2,27
2018-07-20,GWM,5.5,0.08,0.13,43,0.23,0.18,41
2018-07-20,SNO,140.0,2.72,2.3,43,6.76,6.04,41
2018-07-20,BOC,36.0,0.25,0.44,17,0.7,0.35,16
2018-07-20,ALC,3.2,0.05,0.08,35,0.0,0.08,40
2018-07-20,CPI,29.0,0.53,0.8,26,0.26,0.27,25
2018-07-20,CLI,19.5,0.4,0.65,27,0.19,0.14,25
2018-07-20,RFP,14.0,0.23,0.25,35,0.5,0.44,37
2018-07-20,TRF,29.0,0.13,0.29,16,0.5,0.33,16
2018-07-20,CSA,13.0,0.12,0.38,25,0.34,0.12,26
2018-07-20,A50,12.5,0.31,0.54,25,0.19,0.06,26
2018-07-20,HCF,107.5,1.71,3.09,20,1.51,0.47,19
2018-07-20,STC,70.0,0.0,0.37,16,0.0,1.32,15
2018-07-20,ZJM,2.7,0.05,0.06,36,0.0,0.07,36
2018-07-20,AMC,40.0,0.52,1.23,23,0.77,0.26,23
2018-07-20,NBM,7.5,0.18,0.21,41,0.0,0.18,37
2018-07-20,BCM,5.5,0.05,0.06,20,0.15,0.08,18
2018-07-20,EVG,20.0,0.4,0.56,49,1.2,0.73,47
2018-07-20,PLE,0.65,0.0,0.03,56,0.0,0.02,57
2018-07-20,KSO,21.0,0.52,0.47,37,0.95,0.57,37
2018-07-20,CMB,28.0,0.93,1.05,29,0.26,0.21,27
2018-07-20,XBC,3.6,0.019,0.051,18,0.071,0.037,17
2018-07-20,CTS,15.0,0.25,0.48,27,0.2,0.13,26
2018-07-20,HAI,7.75,0.0,0.23,33,0.13,0.12,32
