Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-06-11,HNP,5.5,0.21,0.28,32,0.06,0.08,33
2018-06-11,ACC,48.0,2.46,2.15,34,0.95,0.86,33
2018-06-11,XCC,8.0,0.168,0.147,16,0.097,0.084,16
2018-06-11,CHT,72.5,0.73,0.65,17,1.4,1.54,15
2018-06-11,LEN,4.2,0.07,0.07,26,0.0,0.12,24
2018-06-11,CTB,5.25,0.0,0.18,28,0.0,0.09,28
2018-06-11,HGN,77.5,1.45,1.71,26,2.18,1.78,26
2018-06-11,CSE,21.0,0.39,0.54,31,1.4,1.24,27
2018-06-11,CRL,31.0,0.67,0.55,30,1.12,1.16,28
2018-06-11,CKP,67.5,0.49,0.39,15,0.0,1.73,15
2018-06-11,YZC,11.5,0.64,0.55,41,0.26,0.31,42
2018-06-11,CRC,9.0,0.1,0.13,20,0.0,0.19,20
2018-06-11,BYD,55.0,0.74,0.87,28,1.88,1.98,29
2018-06-11,XAB,4.2,0.042,0.049,18,0.0,0.083,17
2018-06-11,AIA,72.5,1.37,1.39,22,1.62,1.42,22
2018-06-11,NCL,37.0,1.18,1.18,30,0.96,0.75,28
2018-06-11,PIN,4.0,0.13,0.13,35,0.0,0.11,33
2018-06-11,CDA,2.9,0.0,0.04,23,0.0,0.08,23
2018-06-11,XIC,6.5,0.0,0.138,18,0.075,0.068,17
2018-06-11,CCC,8.5,0.14,0.13,22,0.34,0.31,19
2018-06-11,CGN,2.2,0.02,0.02,19,0.0,0.07,25
2018-06-11,CCE,3.5,0.04,0.05,21,0.0,0.12,19
2018-06-11,SUN,32.0,0.72,1.06,40,1.37,1.13,38
2018-06-11,CCS,4.2,0.0,0.08,25,0.09,0.1,23
2018-06-11,SAN,45.0,1.06,1.19,23,0.9,0.76,25
2018-06-11,COG,17.0,0.0,0.42,38,0.0,0.73,38
2018-06-11,AAC,127.5,3.15,4.47,38,5.57,3.91,37
2018-06-11,FIH,1.7,0.0,0.01,75,0.0,0.34,0
2018-06-11,GAC,9.5,0.22,0.24,36,0.37,0.36,36
2018-06-11,MGM,21.0,0.7,0.54,29,0.65,0.56,31
2018-06-11,PAI,77.5,1.82,1.95,17,0.81,0.65,17
2018-06-11,MEN,29.0,0.75,0.76,35,1.17,0.94,32
2018-06-11,PIC,14.5,0.0,0.15,23,0.0,0.77,23
2018-06-11,GWM,7.5,0.0,0.19,24,0.18,0.15,27
2018-06-11,SNO,167.5,4.9,6.87,38,6.98,4.65,39
2018-06-11,BOC,40.0,0.5,0.63,16,0.46,0.48,15
2018-06-11,ALC,4.2,0.0,0.12,31,0.1,0.11,32
2018-06-11,CPI,35.0,0.6,0.57,27,0.0,1.18,25
2018-06-11,CLI,23.0,0.16,0.13,17,0.76,0.73,16
2018-06-11,RFP,18.5,0.0,0.63,29,0.0,0.33,28
2018-06-11,TRF,31.0,0.0,0.79,16,0.0,0.21,16
2018-06-11,CSA,15.0,0.17,0.23,19,0.3,0.28,19
2018-06-11,A50,14.5,0.28,0.28,19,0.29,0.21,19
2018-06-11,HCF,125.0,1.16,1.16,17,3.0,2.99,16
2018-06-11,STC,77.5,0.0,1.3,18,1.38,1.1,17
2018-06-11,ZJM,3.5,0.0,0.17,38,0.09,0.07,35
2018-06-11,AMC,47.0,0.0,0.84,17,0.78,0.66,18
2018-06-11,NBM,9.75,0.42,0.33,42,0.34,0.39,42
2018-06-11,BCM,6.25,0.15,0.19,22,0.05,0.25,18
2018-06-11,EVG,24.0,0.84,0.87,41,0.0,0.8,39
2018-06-11,PLE,0.8,0.0,0.05,64,0.0,0.04,64
2018-06-11,KSO,26.0,0.4,0.42,29,0.0,0.93,28
2018-06-11,CMB,33.0,0.47,0.46,23,0.0,0.85,21
2018-06-11,XBC,4.2,0.057,0.061,16,0.064,0.055,15
2018-06-11,CTS,19.5,0.4,0.23,24,0.48,0.81,20
2018-06-11,HAI,9.75,0.15,0.21,27,0.33,0.27,29
