Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-24,CRC,9.0,0.0,0.14,18,0.05,0.05,19
2018-05-24,BYD,52.5,1.14,1.03,34,0.8,0.77,32
2018-05-24,XAB,4.1,0.066,0.064,19,0.024,0.021,18
2018-05-24,AIA,70.0,1.5,1.37,27,0.54,0.6,25
2018-05-24,NCL,36.0,0.0,0.78,29,0.45,0.41,31
2018-05-24,PIN,3.7,0.03,0.03,20,0.0,0.05,21
2018-05-24,CDA,2.8,0.0,0.06,19,0.01,0.02,27
2018-05-24,XIC,6.75,0.027,0.033,20,0.126,0.137,22
2018-05-24,CCC,8.5,0.09,0.09,19,0.07,0.08,19
2018-05-24,CGN,2.2,0.0,0.04,18,0.0,0.02,29
2018-05-24,CCE,3.4,0.08,0.1,37,0.07,0.04,37
2018-05-24,SUN,33.0,0.42,0.39,31,0.0,0.65,29
2018-05-24,CCS,4.6,0.11,0.06,40,0.0,0.14,40
2018-05-24,SAN,47.0,0.61,0.7,22,0.91,0.43,23
2018-05-24,COG,16.0,0.22,0.26,34,0.34,0.31,35
2018-05-24,AAC,115.0,3.5,2.78,35,1.51,1.61,36
2018-05-24,GAC,14.0,0.0,0.2,34,0.39,0.32,37
2018-05-24,MGM,22.0,0.55,0.53,24,0.22,0.15,27
2018-05-24,PAI,77.5,0.93,0.9,16,0.52,0.46,16
2018-05-24,MEN,27.0,0.2,0.14,26,0.6,0.72,25
2018-05-24,PIC,14.0,0.17,0.17,27,0.22,0.22,26
2018-05-24,GWM,7.75,0.14,0.14,21,0.0,0.06,24
2018-05-24,SNO,152.5,2.42,1.68,33,3.19,3.89,34
2018-05-24,BOC,40.0,0.38,0.37,16,0.55,0.34,17
2018-05-24,ALC,4.2,0.0,0.05,37,0.12,0.11,32
2018-05-24,CPI,35.0,0.18,0.27,24,0.59,0.65,23
2018-05-24,CLI,22.0,0.2,0.23,17,0.2,0.17,17
2018-05-24,RFP,19.0,0.0,0.33,28,0.24,0.23,28
2018-05-24,TRF,31.0,0.0,0.29,14,0.22,0.17,13
2018-05-24,CSA,15.0,0.08,0.06,17,0.19,0.26,18
2018-05-24,A50,14.5,0.14,0.11,18,0.15,0.16,17
2018-05-24,HCF,122.5,0.0,1.28,16,1.22,0.93,17
2018-05-24,STC,82.5,0.0,0.24,21,0.0,2.24,23
2018-05-24,ZJM,3.5,0.0,0.05,30,0.0,0.06,30
2018-05-24,AMC,48.0,0.0,0.44,17,0.41,0.42,17
2018-05-24,NBM,9.25,0.14,0.09,35,0.23,0.28,36
2018-05-24,BCM,6.25,0.08,0.08,17,0.0,0.04,18
2018-05-24,EVG,24.0,1.0,0.88,31,0.0,0.11,29
2018-05-24,PLE,0.95,0.02,0.02,50,0.03,0.03,51
2018-05-24,KSO,23.0,0.8,0.83,30,0.23,0.15,32
2018-05-24,CMB,33.0,0.68,0.68,26,0.43,0.29,27
2018-05-24,XBC,4.1,0.0,0.074,16,0.016,0.016,18
2018-05-24,CTS,19.5,0.28,0.29,28,0.43,0.28,28
2018-05-24,HAI,10.0,0.0,0.17,24,0.1,0.1,26
