Date,Option Code,Strike,Open(C),Settle(C),IV(C),Open(P),Settle(P),IV(P)
2018-05-28,PIC,14.0,0.0,0.19,35,0.24,0.09,30
2018-05-28,GWM,7.75,0.0,0.14,43,0.05,0.06,39
2018-05-28,SNO,152.5,3.78,7.12,44,1.27,0.22,44
2018-05-28,BOC,40.0,0.0,0.3,18,0.16,0.16,19
2018-05-28,ALC,4.1,0.0,0.08,41,0.0,0.03,42
2018-05-28,CPI,34.0,0.4,0.48,26,0.19,0.15,28
2018-05-28,CLI,22.0,0.16,0.21,23,0.14,0.1,22
2018-05-28,RFP,19.0,0.22,0.22,31,0.12,0.14,31
2018-05-28,TRF,31.0,0.0,0.28,17,0.11,0.07,16
2018-05-28,CSA,14.5,0.36,0.38,28,0.0,0.01,24
2018-05-28,A50,14.5,0.08,0.1,23,0.19,0.09,21
2018-05-28,HCF,122.5,0.49,0.93,17,0.47,0.47,19
2018-05-28,STC,80.0,0.0,0.24,24,1.25,1.11,23
2018-05-28,ZJM,3.4,0.0,0.02,50,0.0,0.1,50
2018-05-28,AMC,48.0,0.16,0.29,20,0.27,0.3,21
2018-05-28,NBM,9.0,0.12,0.13,42,0.12,0.09,39
2018-05-28,BCM,6.25,0.06,0.09,29,0.02,0.02,23
2018-05-28,EVG,24.0,0.0,0.49,39,0.14,0.12,36
2018-05-28,PLE,0.95,0.0,0.02,104,0.0,0.04,104
2018-05-28,KSO,23.0,0.28,0.59,39,0.17,0.1,41
2018-05-28,CMB,33.0,0.52,0.27,27,0.21,0.26,26
2018-05-28,XBC,4.1,0.091,0.078,25,0.009,0.007,24
2018-05-28,CTS,19.5,0.31,0.33,34,0.11,0.09,30
2018-05-28,HAI,10.0,0.08,0.07,29,0.0,0.1,26
